study_uid,series_uid,source,dicom_dir,zarr_path,zarr_exists,dicom_exists,dicom_size_bytes
1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584,1.2.826.0.1.3680043.8.498.57507782175956024555337864570372416737,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.57507782175956024555337864570372416737,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.57507782175956024555337864570372416737.zarr,True,True,8891080
1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584,1.2.826.0.1.3680043.8.498.63808550926073464665838746113871294015,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.63808550926073464665838746113871294015,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.63808550926073464665838746113871294015.zarr,True,True,10076770
1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584,1.2.826.0.1.3680043.8.498.76698423091696603308977632822987281874,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.76698423091696603308977632822987281874,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12614097867016983076979065551985251584/1.2.826.0.1.3680043.8.498.76698423091696603308977632822987281874.zarr,True,True,12085840
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.10119877605610345723650124821808676412,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.10119877605610345723650124821808676412,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.10119877605610345723650124821808676412.zarr,True,True,9325992
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.10618719904685447879407202593946857928,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.10618719904685447879407202593946857928,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.10618719904685447879407202593946857928.zarr,True,True,29548080
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.53172918602591092663776828392059502090,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.53172918602591092663776828392059502090,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.53172918602591092663776828392059502090.zarr,True,True,28791776
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.72772172972597628385623395688845888273,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.72772172972597628385623395688845888273,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.72772172972597628385623395688845888273.zarr,True,True,29548080
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.82680017529992827460752050673462747027,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.82680017529992827460752050673462747027,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.82680017529992827460752050673462747027.zarr,True,True,29784958
1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574,1.2.826.0.1.3680043.8.498.86510927001798876186444024797559879357,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.86510927001798876186444024797559879357,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12616376042564380071463081913949255574/1.2.826.0.1.3680043.8.498.86510927001798876186444024797559879357.zarr,True,True,24623396
1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842,1.2.826.0.1.3680043.8.498.13068960735263997742961432650984333625,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.13068960735263997742961432650984333625,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.13068960735263997742961432650984333625.zarr,True,True,10669676
1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842,1.2.826.0.1.3680043.8.498.18755445171771574642694282278497530105,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.18755445171771574642694282278497530105,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.18755445171771574642694282278497530105.zarr,True,True,48213120
1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842,1.2.826.0.1.3680043.8.498.86084796069969034368721293669436299756,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.86084796069969034368721293669436299756,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.86084796069969034368721293669436299756.zarr,True,True,38059978
1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842,1.2.826.0.1.3680043.8.498.89624904191498083597148553639468890963,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.89624904191498083597148553639468890963,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12619895582462244920124420363095282842/1.2.826.0.1.3680043.8.498.89624904191498083597148553639468890963.zarr,True,True,11262986
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.10007282253941170661178728530472447162,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.10007282253941170661178728530472447162,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.10007282253941170661178728530472447162.zarr,True,True,18862138
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.10498687945196203574358723872278636188,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.10498687945196203574358723872278636188,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.10498687945196203574358723872278636188.zarr,True,True,7716614
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.13128300210635954498987952873705124947,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.13128300210635954498987952873705124947,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.13128300210635954498987952873705124947.zarr,True,True,22364554
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.33181441713786441367134229656784155817,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.33181441713786441367134229656784155817,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.33181441713786441367134229656784155817.zarr,True,True,15774476
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.43435796116077822840655245497967980176,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.43435796116077822840655245497967980176,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.43435796116077822840655245497967980176.zarr,True,True,13870076
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.43771905963853672431545235159420636620,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.43771905963853672431545235159420636620,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.43771905963853672431545235159420636620.zarr,True,True,24622136
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.64116819661997497410286342283209917503,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.64116819661997497410286342283209917503,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.64116819661997497410286342283209917503.zarr,True,True,18862136
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.71554030019214613930920481380946514229,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.71554030019214613930920481380946514229,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.71554030019214613930920481380946514229.zarr,True,True,15774834
1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702,1.2.826.0.1.3680043.8.498.86900867163224489952492053772704695220,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.86900867163224489952492053772704695220,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12620718517255799151283445360332799702/1.2.826.0.1.3680043.8.498.86900867163224489952492053772704695220.zarr,True,True,41533598
1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918,1.2.826.0.1.3680043.8.498.11771824522148935448006755860307694084,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.11771824522148935448006755860307694084,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.11771824522148935448006755860307694084.zarr,True,True,12608922
1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918,1.2.826.0.1.3680043.8.498.12570788216194721359655398201312714654,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.12570788216194721359655398201312714654,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.12570788216194721359655398201312714654.zarr,True,True,15761090
1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918,1.2.826.0.1.3680043.8.498.37081251225662173105821684392390263130,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.37081251225662173105821684392390263130,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.37081251225662173105821684392390263130.zarr,True,True,19686858
1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918,1.2.826.0.1.3680043.8.498.74196124277568210323283203867551418706,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.74196124277568210323283203867551418706,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.74196124277568210323283203867551418706.zarr,True,True,21701946
1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918,1.2.826.0.1.3680043.8.498.93499784853315228118087797530879927191,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.93499784853315228118087797530879927191,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12625250919597111075072308824921101918/1.2.826.0.1.3680043.8.498.93499784853315228118087797530879927191.zarr,True,True,14710404
1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442,1.2.826.0.1.3680043.8.498.11805943007256167834632366535666601945,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.11805943007256167834632366535666601945,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.11805943007256167834632366535666601945.zarr,True,True,31149504
1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442,1.2.826.0.1.3680043.8.498.13607054477291319452900153983438061089,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.13607054477291319452900153983438061089,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.13607054477291319452900153983438061089.zarr,True,True,16772812
1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442,1.2.826.0.1.3680043.8.498.16711279084694447046322147305274546090,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.16711279084694447046322147305274546090,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.16711279084694447046322147305274546090.zarr,True,True,19952578
1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442,1.2.826.0.1.3680043.8.498.20154565558142877706182991249784492184,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.20154565558142877706182991249784492184,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12626383124142146001532197239671686442/1.2.826.0.1.3680043.8.498.20154565558142877706182991249784492184.zarr,True,True,15773754
1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345,1.2.826.0.1.3680043.8.498.11527865501736554141973679796410978498,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.11527865501736554141973679796410978498,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.11527865501736554141973679796410978498.zarr,True,True,2785646
1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345,1.2.826.0.1.3680043.8.498.15350996715244077434881612364565108405,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.15350996715244077434881612364565108405,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.15350996715244077434881612364565108405.zarr,True,True,10517198
1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345,1.2.826.0.1.3680043.8.498.15530256794376691030562863615998412608,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.15530256794376691030562863615998412608,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.15530256794376691030562863615998412608.zarr,True,True,10517278
1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345,1.2.826.0.1.3680043.8.498.25953464094083619961786632236171629564,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.25953464094083619961786632236171629564,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.25953464094083619961786632236171629564.zarr,True,True,11569058
1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345,1.2.826.0.1.3680043.8.498.34472924470178467348339361895972309628,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.34472924470178467348339361895972309628,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12629372332421954368597330267888483345/1.2.826.0.1.3680043.8.498.34472924470178467348339361895972309628.zarr,True,True,11042546
