study_uid,series_uid,status,reason,n_files,modality,sop_class,rows,columns,pixel_spacing,orientation,n_missing_ipp,n_missing_iop,n_orientation_groups,n_pixel_spacing_groups,n_duplicate_positions,median_spacing_mm,min_spacing_mm,max_spacing_mm,max_spacing_deviation_pct,instance_min,instance_max
1.2.826.0.1.3680043.8.498.20266523169651039493799975212435349766,1.2.826.0.1.3680043.8.498.78617525683344834381183520615502165328,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.50000000,0.50000000","0.99612500,0.06888020,0.05467810,-0.06701220,0.99712800,-0.03529280",0,0,1,,0,4.400025,4.399926,4.400029,0.0023,1,30
1.2.826.0.1.3680043.8.498.20266523169651039493799975212435349766,1.2.826.0.1.3680043.8.498.80456535139889483603517687328453906405,VALID,,144,MR,1.2.840.10008.5.1.4.1.1.4,192,192,"0.88541700,0.88541700","-0.04387270,0.99728300,-0.05917810,0.06837370,-0.05609890,-0.99608100",0,0,1,,0,0.889942,0.889544,0.890939,0.1120,1,144
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,1.2.826.0.1.3680043.8.498.45956965499980276743977476089179958107,VALID,,37,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.99990200,0.01402160,-0.00000000,-0.00049195,0.03508160,-0.99938400",0,0,1,,0,3.299995,3.299953,3.300057,0.0019,1,37
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,1.2.826.0.1.3680043.8.498.66139495952807582968552901549768557704,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.50000000,0.50000000","0.01106800,0.99993900,-0.00000000,0.07716530,-0.00085412,-0.99701800",0,0,1,,0,3.300037,3.299048,3.300437,0.0300,1,36
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,1.2.826.0.1.3680043.8.498.94284416663605591206297395908976513563,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.01106800,0.99993900,-0.00000000,0.07716530,-0.00085412,-0.99701800",0,0,1,,0,3.300037,3.299048,3.300437,0.0300,1,36
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,1.2.826.0.1.3680043.8.498.98616140031557681176264551812241250098,VALID,,42,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.99637700,0.00000000,0.08504200,-0.00000000,1.00000000,-0.00000000",0,0,1,,0,3.299995,3.299954,3.300055,0.0018,1,42
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,1.2.826.0.1.3680043.8.498.12827367693964151321854236507733665805,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.98425517,-0.06861410,-0.16289218,0.07720314,0.99590743,0.04699006",0,0,1,,0,4.500037,4.499878,4.500135,0.0035,1,22
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,1.2.826.0.1.3680043.8.498.12853806077834777655014647458101588132,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66410000,0.66410000","-0.23963084,0.97060229,0.02254459,-0.16566413,-0.01799801,-0.98601799",0,0,1,,0,4.499972,4.499590,4.500196,0.0085,1,20
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,1.2.826.0.1.3680043.8.498.22734719783990648495819260669365401671,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","-0.23963084,0.97060229,0.02254459,-0.16566413,-0.01799801,-0.98601799",0,0,1,,0,4.499972,4.499207,4.500212,0.0170,1,20
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,1.2.826.0.1.3680043.8.498.71833447299661736762185464825955697967,VALID,,23,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99417188,-0.02310205,-0.10530225,-0.10326053,0.07659699,-0.99170064",0,0,1,,0,4.500010,4.499910,4.500048,0.0022,1,23
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,1.2.826.0.1.3680043.8.498.94148050239879735287016843081842617875,VALID,,23,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99417190,-0.02310158,-0.10530221,-0.10326057,0.07659674,-0.99170066",0,0,1,,0,4.500010,4.499917,4.500048,0.0021,1,23
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1.2.826.0.1.3680043.8.498.10742380850219837245211460396921572708,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","-0.36170000,0.93229000,-0.00243000,0.03668000,0.01163000,-0.99926000",0,0,1,,0,4.999999,4.999991,5.000006,0.0001,1,22
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1.2.826.0.1.3680043.8.498.12696950871477160937137670393072296598,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.95847000,0.28493000,-0.01194000,-0.01536000,0.00976000,-0.99983000",0,0,1,,0,4.999999,4.999997,5.000008,0.0002,1,22
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1.2.826.0.1.3680043.8.498.22013217704457487557735926603260083187,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.95847000,0.28493000,-0.01194000,-0.01536000,0.00976000,-0.99983000",0,0,1,,0,4.999999,4.999997,5.000008,0.0002,1,22
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1.2.826.0.1.3680043.8.498.59980778555196536693531299034620839077,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","-0.36170000,0.93229000,-0.00243000,0.03668000,0.01163000,-0.99926000",0,0,1,,0,4.999999,4.999991,5.000006,0.0001,1,22
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1.2.826.0.1.3680043.8.498.64842889719588175964259843915701302619,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.29300000,0.29300000","1.00000000,0.00010000,-0.00146000,-0.00000000,0.99785000,0.06552000",0,0,1,,0,4.000001,3.999997,4.000002,0.0001,1,40
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1.2.826.0.1.3680043.8.498.11383882730339271507168748916042522040,VALID,,160,MR,1.2.840.10008.5.1.4.1.1.4,640,1280,"0.25000000,0.25000000","0.97015400,-0.22817400,-0.08208580,0.21976800,0.97040700,-0.10006100",0,0,1,,0,0.599997,0.599895,0.600104,0.0178,1,160
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1.2.826.0.1.3680043.8.498.13166244367029247756201987869407112427,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,960,960,"0.17710000,0.17710000","0.97016800,-0.22811100,-0.08209230,0.21970500,0.97042200,-0.10005600",0,0,1,,0,3.300018,3.299869,3.300150,0.0045,1,36
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1.2.826.0.1.3680043.8.498.53374829398831722505513358794002082554,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,896,896,"0.20090000,0.20090000","-0.07751220,0.99699100,-0.00000000,-0.04672110,-0.00363238,-0.99890100",0,0,1,,0,3.300001,3.299503,3.300577,0.0174,1,36
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1.2.826.0.1.3680043.8.498.65365698403419319655554924214469093492,VALID,,34,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.31250000,0.31250000","0.93952300,-0.34248500,-0.00000001,0.02785010,0.07639990,-0.99668800",0,0,1,,0,3.299886,3.299760,3.300277,0.0118,1,34
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1.2.826.0.1.3680043.8.498.86635623387879622843869710734899687318,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,800,800,"0.22500000,0.22500000","-0.07751220,0.99699100,-0.00000000,-0.04672110,-0.00363238,-0.99890100",0,0,1,,0,3.300001,3.299503,3.300581,0.0176,1,36
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.11152730140409758884686569292075924051,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,672,672,"0.32740000,0.32740000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900002,0.0001,1,24
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.12716292788378494009872026950603787897,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.42970000,0.42970000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900002,0.0001,1,24
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.25841643765386206511272578071513530961,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.34370000,0.34370000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900002,0.0001,1,24
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.73910523705385109194833501340031315523,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000",0,0,1,,0,4.400000,4.399998,4.400002,0.0000,1,24
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.77708672181161778521791824583348544982,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.46870000,0.46870000","0.99995226,0.00067658,-0.00974595,-0.00976883,0.08009916,-0.99673903",0,0,1,,0,3.500000,3.499993,3.500005,0.0002,1,32
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,1.2.826.0.1.3680043.8.498.86617844441794229022818191359356458266,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","1.00000000,0.00000000,0.00000000,0.00000000,0.99907911,0.04290602",0,0,1,,0,4.400000,4.399994,4.400006,0.0001,1,32
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.10059648484821638292067302546527303351,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99740827,0.06396399,-0.03294484,-0.06104184,0.99466622,0.08314475",0,0,1,,0,3.500000,3.499994,3.500003,0.0002,1,30
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.11925328941814705548649877113404219773,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.39060000,0.39060000","-0.03134316,0.99950856,-0.00044186,-0.03828311,-0.00164226,-0.99926561",0,0,1,,0,3.499999,3.499997,3.500007,0.0002,1,36
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.20907923557890487661100277212477308366,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99837881,0.05207945,-0.02296791,-0.02843022,0.10669598,-0.99388516",0,0,1,,0,3.499999,3.499992,3.500006,0.0002,1,36
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.49465864739061264559999315028273323702,VALID,,37,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99837881,0.05207945,-0.02296791,-0.02843022,0.10669598,-0.99388516",0,0,1,,0,3.499999,3.499992,3.500006,0.0002,1,37
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.49588273318489841193796334367476586358,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99740827,0.06396399,-0.03294484,-0.06104184,0.99466622,0.08314475",0,0,1,,0,3.500000,3.499994,3.500003,0.0002,1,30
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.56823044477545550460862438499834577304,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.39060000,0.39060000","-0.03134316,0.99950856,-0.00044186,-0.03828311,-0.00164226,-0.99926561",0,0,1,,0,3.499999,3.499997,3.500007,0.0002,1,36
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.90051297264724578636783744805053923997,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99740827,0.06396399,-0.03294484,-0.06104184,0.99466622,0.08314475",0,0,1,,0,3.500000,3.499994,3.500003,0.0002,1,30
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1.2.826.0.1.3680043.8.498.92610622874448966615914999782978212313,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.39060000,0.39060000","0.99989790,0.01166315,-0.00825705,-0.01152976,0.99980515,0.01602168",0,0,1,,0,3.500000,3.499996,3.500008,0.0002,1,30
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.25365131802608240098247892700835109675,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,528,528,"0.26515150,0.26515150","0.99483287,-0.09230543,-0.04227545,-0.08521970,-0.53288651,-0.84188455",0,0,1,,0,3.000000,2.999996,3.000003,0.0001,1,20
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.26202680422718921893885592726506572254,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35156250,0.35156250","-0.00162497,0.99985927,0.01669826,-0.10596309,0.01643211,-0.99423426",0,0,1,,0,3.300001,3.299993,3.300005,0.0002,1,32
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.32929684725295619149645060101758871526,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99436873,0.00338500,-0.10592147,-0.00162497,0.99985927,0.01669826",0,0,1,,0,3.300000,3.299995,3.300002,0.0002,1,40
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.38732057308647421985491915016016128470,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,704,704,"0.22727273,0.22727273","0.99436873,0.00338500,-0.10592147,-0.00162497,0.99985927,0.01669826",0,0,1,,0,3.300000,3.299995,3.300002,0.0002,1,40
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.52504327050979558401346566753733502381,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,800,800,"0.22499999,0.22499999","-0.00162497,0.99985927,0.01669826,-0.10596309,0.01643211,-0.99423426",0,0,1,,0,3.300001,3.299993,3.300005,0.0002,1,32
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.80705798358487192889737969810958439032,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.98811811,-0.11136961,-0.10592147,-0.10335942,0.02854857,-0.99423426",0,0,1,,0,3.300000,3.299996,3.300005,0.0001,1,36
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.84248223865073167638922321042558707334,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,432,432,"0.41666666,0.41666666","-0.00162497,0.99985927,0.01669826,-0.10596309,0.01643211,-0.99423426",0,0,1,,0,3.300001,3.299993,3.300005,0.0002,1,32
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.86341319586267935438866535001777386724,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.98811811,-0.11136961,-0.10592147,-0.10335942,0.02854857,-0.99423426",0,0,1,,0,3.300000,3.299996,3.300005,0.0001,1,36
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,1.2.826.0.1.3680043.8.498.88499634087672115742103851531170663814,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,704,704,"0.22727273,0.22727273","0.98811811,-0.11136961,-0.10592147,-0.10335942,0.02854857,-0.99423426",0,0,1,,0,3.300000,3.299996,3.300005,0.0001,1,36
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.41520201472889314874828763225571475338,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.23440000,0.23440000","0.97327965,-0.22949527,-0.00765602,-0.00576853,0.00889428,-0.99994379",0,0,1,,0,3.500001,3.499990,3.500005,0.0003,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.44764317581588028150942867633280611354,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.23440000,0.23440000","0.21694736,0.97618330,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.500000,3.499992,3.500009,0.0003,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.65364980425735373082217892018405523282,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.19530000,0.19530000","0.97327965,-0.22949527,-0.00765602,-0.00576853,0.00889428,-0.99994379",0,0,1,,0,3.500001,3.499990,3.500005,0.0003,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.71776347363552533436056527036005244084,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.19530000,0.19530000","0.21694736,0.97618330,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.500000,3.499992,3.500009,0.0003,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.81380150249570769227179940336120999132,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.19530000,0.19530000","0.97971779,-0.20038216,0.00000000,0.20038216,0.97971779,0.00000000",0,0,1,,0,4.000000,3.999996,4.000004,0.0001,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.87362397915073457853289315186071454731,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.19530000,0.19530000","0.97971779,-0.20038216,0.00000000,0.20038216,0.97971779,0.00000000",0,0,1,,0,4.000000,3.999996,4.000004,0.0001,1,30
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,1.2.826.0.1.3680043.8.498.93875345827262994385398561395266431044,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,832,832,"0.18030000,0.18030000","0.97971779,-0.20038216,0.00000000,0.20038216,0.97971779,0.00000000",0,0,1,,0,4.000000,3.999996,4.000004,0.0001,1,30
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.11452430246317841725938599513849052358,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.39060000,0.39060000","-0.17972100,0.98371800,0.00000000,-0.00000000,-0.00000000,-1.00000000",0,0,1,,0,4.000032,3.999165,4.000345,0.0217,1,24
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.14171783791468747647708224152660582933,VALID,,26,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.97084800,0.23969100,0.00186160,-0.03259350,0.13977400,-0.98964700",0,0,1,,0,3.999996,3.999687,4.000222,0.0077,1,26
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.38332139832025121381291298672987640480,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.97953600,0.19504100,-0.04968330,-0.18497500,0.96967500,0.15973600",0,0,1,,0,4.500019,4.499901,4.500049,0.0026,1,28
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.42760874564795213002712682638757042555,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.97953600,0.19504100,-0.04968330,-0.18497500,0.96967500,0.15973600",0,0,1,,0,4.500019,4.499901,4.500049,0.0026,1,28
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.44039841310940439537779360150118988245,VALID,,26,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.97084800,0.23969100,0.00186160,-0.03259350,0.13977400,-0.98964700",0,0,1,,0,3.999996,3.999687,4.000222,0.0077,1,26
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.74171616860362631853063429958107086679,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.97953600,0.19504100,-0.04968330,-0.18497500,0.96967500,0.15973600",0,0,1,,0,4.500019,4.499901,4.500049,0.0026,1,28
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,1.2.826.0.1.3680043.8.498.78697720036035740968256663977621693963,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.39060000,0.39060000","-0.17972100,0.98371800,0.00000000,-0.00000000,-0.00000000,-1.00000000",0,0,1,,0,4.000032,3.999165,4.000345,0.0217,1,24
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.11130923466459188506238361750138258393,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,704,704,"0.22727273,0.22727273","0.99956405,0.01409338,-0.02594463,-0.02615961,0.01529001,-0.99954087",0,0,1,,0,3.299999,3.299999,3.300007,0.0002,1,28
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.12941800252868258448288615444854008946,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99956405,0.01409338,-0.02594463,-0.01369021,0.99978375,0.01565203",0,0,1,,0,3.300000,3.299996,3.300000,0.0001,1,40
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.35819444299653411627215582483967011941,VALID,,16,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.27083334,0.27083334","0.99956405,0.01409338,-0.02594463,-0.01208523,-0.60644615,-0.79503268",0,0,1,,0,3.000000,2.999998,3.000003,0.0001,1,16
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.35891815386087851729579765833722570550,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,800,800,"0.22499999,0.22499999","-0.01369021,0.99978375,0.01565203,-0.02615961,0.01529001,-0.99954087",0,0,1,,0,3.300000,3.299992,3.300007,0.0002,1,29
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.36868720086593019908813924494589394221,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,704,704,"0.22727273,0.22727273","0.99956405,0.01409338,-0.02594463,-0.01369021,0.99978375,0.01565203",0,0,1,,0,3.300000,3.299996,3.300000,0.0001,1,40
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.46782749961303965962548940093204599690,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35156250,0.35156250","-0.01369021,0.99978375,0.01565203,-0.02615961,0.01529001,-0.99954087",0,0,1,,0,3.300000,3.299992,3.300007,0.0002,1,29
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.60908787912465111390075854624426449746,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.99956405,0.01409338,-0.02594463,-0.02615961,0.01529001,-0.99954087",0,0,1,,0,3.299999,3.299999,3.300007,0.0002,1,28
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,1.2.826.0.1.3680043.8.498.77813770090068311643996929568335090506,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,432,432,"0.41666666,0.41666666","-0.01369021,0.99978375,0.01565203,-0.02615961,0.01529001,-0.99954087",0,0,1,,0,3.300000,3.299992,3.300007,0.0002,1,29
